UniqueCount	AmbigCount
6872	0
355	0
6046	0
1878	0
1945	0
2294	0
8109	0
3230	0
2871	0
3647	0
52	0
4311	0
5000	0
3341	0
1971	0
4857	0
6339	0
2279	0
3614	0
3729	0
2274	0
4292	0
2060	0
6298	0
2055	0
1435	0
4740	0
7346	0
2465	0
5090	0
9341	0
4318	0
162	0
2993	0
3962	0
4488	0
1038	0
4606	0
4499	0
1703	0
6478	0
1743	0
5612	0
2314	0
3578	0
6634	0
6701	0
498	0
611	0
4162	0
4731	0
1703	0
3211	0
4535	0
1160	0
4584	0
1519	0
6844	0
10018	0
2514	0
5009	0
2283	0
527	0
2624	0
1491	0
6266	0
4053	0
4905	0
1709	0
2889	0
2624	0
2272	0
1913	0
3819	0
4009	0
1925	0
3150	0
3424	0
1083	0
4610	0
10155	0
1784	0
3712	0
364	0
1858	0
4214	0
6222	0
2310	0
3969	0
5167	0
5542	0
906	0
27373	0
1126	0
2533	0
1159	0
3536	0
3553	0
2763	0
4439	0
4170	0
4350	0
1115	0
4105	0
3926	0
2389	0
10647	0
2495	0
1370	0
2892	0
1782	0
4996	0
5151	0
2826	0
4431	0
1814	0
3248	0
1905	0
1039	0
3814	0
1754	0
2289	0
5575	0
5140	0
4185	0
2396	0
5459	0
3286	0
4369	0
9222	0
2967	0
9782	0
10427	0
3233	0
5148	0
8741	0
2137	0
2722	0
684	0
2217	0
4016	0
1783	0
6228	0
2164	0
4888	0
3160	0
5321	0
7959	0
1533	0
4240	0
730	0
10775	0
1717	0
2887	0
5231	0
5391	0
985	0
2014	0
2962	0
10566	0
4728	0
1424	0
12358	0
2356	0
4212	0
661	0
3461	0
5832	0
755	0
12	0
6121	0
3715	0
18919	0
7588	0
2804	0
4167	0
4922	0
14471	0
1185	0
6443	0
2297	0
1915	0
3531	0
3409	0
2891	0
1630	0
2792	0
3814	0
2510	0
4086	0
5302	0
2259	0
2812	0
2040	0
9669	0
1170	0
383	0
2552	0
3963	0
2014	0
1296	0
994	0
2729	0
102	0
1960	0
2646	0
2724	0
2520	0
2041	0
9696	0
2345	0
10706	0
195	0
3763	0
9582	0
6141	0
380	0
3142	0
2016	0
603	0
6100	0
9066	0
919	0
4777	0
3080	0
2274	0
2786	0
2004	0
6083	0
670	0
611	0
4402	0
4915	0
2316	0
4026	0
5022	0
2536	0
5870	0
1288	0
5545	0
4855	0
208	0
4387	0
2529	0
2421	0
1410	0
744	0
1676	0
2820	0
4399	0
4661	0
2227	0
4933	0
2764	0
5648	0
722	0
6137	0
5187	0
1205	0
765	0
5823	0
3523	0
7857	0
922	0
6037	0
3143	0
2254	0
3869	0
8999	0
7105	0
6718	0
2091	0
1112	0
4294	0
2067	0
4016	0
6069	0
2934	0
3180	0
3792	0
3243	0
8782	0
4194	0
6969	0
1679	0
4754	0
2713	0
5948	0
1892	0
10765	0
568	0
9546	0
4550	0
2842	0
3659	0
625	0
5378	0
929	0
3722	0
404	0
3186	0
674	0
3280	0
2171	0
6436	0
2916	0
2553	0
3215	0
3431	0
2105	0
1062	0
945	0
5119	0
2117	0
2368	0
6402	0
914	0
4648	0
2868	0
9328	0
1321	0
6061	2
9354	0
7702	2
1809	0
1626	0
5597	0
3422	0
4301	0
189	0
7653	0
5347	0
2921	0
4512	0
3094	0
3002	0
3740	0
8364	0
927	0
4163	0
3755	0
792	0
1181	0
2430	0
2120	0
2515	0
4985	0
7291	0
3266	0
1686	0
2914	0
1692	0
773	0
2163	0
2088	0
2519	0
2305	0
3263	0
2387	0
2121	0
6665	0
6321	0
2535	0
16955	0
3106	0
3821	0
1807	0
2128	0
2080	0
2663	0
3046	0
2369	0
1816	0
2904	0
795	0
1048	0
3898	0
2942	0
2841	0
9176	0
2699	0
1427	0
2846	0
1571	0
1735	0
5694	0
2705	0
6317	0
1595	0
2207	0
4979	0
2666	0
5568	0
3888	0
1299	0
1243	0
1947	0
2187	0
3401	0
174	0
3322	0
2853	0
3646	0
5463	0
996	0
1546	0
4738	0
5103	0
3492	0
22223	0
1964	0
4959	0
9989	0
4072	0
4397	0
9219	0
557	0
9921	0
2683	0
4115	0
2708	0
5203	0
1660	0
5430	0
1310	0
4317	0
5700	0
4074	0
6035	0
1886	0
2979	0
377	0
1161	0
788	0
16084	0
3854	0
2663	0
2639	0
5139	0
5338	0
16343	0
2892	0
3803	0
2728	0
3814	0
3273	0
4827	0
4371	0
2261	0
2267	0
1733	0
8939	0
4094	0
2884	0
634	0
5878	0
801	0
6095	0
1203	0
4338	0
7631	0
930	0
7898	0
1372	0
4805	0
8158	0
2926	0
5140	0
577	0
8753	0
3923	0
1804	0
7451	0
5904	0
3450	0
3464	0
1680	0
3541	0
669	0
74	0
4326	0
16955	0
1408	0
7439	0
2289	0
1463	0
3169	0
3085	0
6019	0
3738	0
4738	0
8437	0
3376	0
169	0
3574	0
5504	0
3106	0
1417	0
773	0
2644	0
2126	0
9580	0
7918	0
7441	0
10785	0
8673	0
691	0
3095	0
3878	0
8079	0
5897	0
9013	0
2535	0
2641	0
5298	0
7545	0
1654	0
11293	0
3450	0
3107	0
8586	0
9469	0
7081	0
7904	0
4214	0
5422	0
2008	0
2887	0
902	0
5012	0
1748	0
5088	0
10360	0
1376	0
2006	0
766	0
5517	0
2089	0
7035	0
4335	0
596	0
1967	0
5473	0
2478	0
2451	0
2845	0
5133	0
2316	0
2292	0
3933	0
7476	0
640	0
3742	0
2676	0
2058	0
2694	0
3194	0
11833	0
1170	0
387	0
2210	0
3687	0
4531	0
726	0
5593	0
986	0
8059	0
2272	0
1230	0
2042	0
3300	0
7343	0
2281	0
6219	0
3287	0
7754	0
623	0
8626	0
2202	0
2506	0
