UniqueCount	AmbigCount
20542	0
12782	0
58761	0
30213	0
56407	0
86081	0
44975	0
44122	0
46394	0
47291	0
124759	0
54668	0
84727	0
24530	0
59880	0
32837	0
88673	0
28617	0
151535	0
9314	0
133232	0
60367	0
41139	0
51058	0
7225	0
72495	0
13946	0
51901	0
3227	0
43996	0
9909	0
42953	0
25588	0
97063	0
42386	0
37956	0
41672	0
45184	0
27959	0
15244	0
15168	0
68807	0
31574	0
37899	0
79514	0
14009	0
58737	0
38400	0
125691	0
26248	0
73828	5
131642	0
97665	5
23589	0
17976	0
79229	0
48303	0
61973	0
1800	0
94186	0
68429	0
40295	0
71643	0
47642	0
42432	0
43441	0
120182	0
14039	0
54163	0
49807	0
11314	0
15785	0
35609	0
29053	1
33873	0
67350	1
106289	0
37665	5
20451	0
26999	0
22458	0
10153	0
33439	0
21559	5
34533	0
32842	0
44616	0
29663	0
28226	0
95049	0
94334	0
37365	0
232602	0
43222	0
53739	0
24114	0
32861	0
33281	0
41321	0
36405	0
31592	0
21721	0
46255	0
11465	0
17915	0
49384	0
49418	0
31549	0
108472	0
40333	0
25292	0
35456	0
21746	0
23719	0
78522	0
33358	0
77460	0
22788	0
28518	0
69639	0
42433	0
60987	0
45773	0
16643	0
18468	0
27212	0
27367	0
48311	0
2737	0
38266	0
38115	0
54883	0
71432	0
13705	0
22984	0
69836	0
65495	0
49803	0
325880	0
27458	0
75076	0
127027	0
74489	0
45978	0
125187	0
7994	0
128189	0
28500	0
61077	0
38257	0
66864	0
22513	0
83222	0
19463	0
52033	0
70492	0
64658	0
69485	0
24926	0
42873	0
4503	0
16841	0
8559	0
218469	0
55334	0
41307	0
35014	0
52596	0
72301	0
215038	0
39339	0
47637	0
36565	0
48034	0
40217	0
69272	0
65394	0
31994	0
28546	0
25302	0
126873	0
57315	0
37543	0
9088	0
76769	0
11213	0
80580	0
16852	0
57608	0
109220	0
13811	0
98502	0
19676	0
61810	0
112238	0
47789	0
66361	0
8424	0
110115	0
55623	0
23005	0
114955	0
77232	0
57430	0
49848	0
27339	0
49914	0
12620	0
618	0
64138	0
237898	0
20100	0
100112	0
29279	0
19468	0
37528	0
39855	0
86423	0
49589	0
60401	0
116734	0
48426	0
2526	0
49159	0
73400	0
42741	0
17854	0
10170	0
28741	0
29862	0
117439	0
108340	0
100810	0
131008	0
124991	0
8456	0
44522	0
61122	0
108492	0
78004	0
113331	0
34453	0
32102	0
62649	0
104614	0
22947	0
153990	0
52001	0
43972	0
108011	0
134656	0
99458	0
97040	0
56596	0
69632	0
26453	0
31311	0
12179	0
67150	0
30266	0
62055	0
145201	0
20660	0
26248	0
11807	0
78934	0
28425	0
90490	0
60235	0
9258	0
28727	0
71384	0
40261	0
29240	0
35586	0
69956	0
26880	0
28303	0
48406	0
110296	0
6951	0
51284	0
39890	0
29801	0
38513	0
42795	0
158055	0
17925	0
4189	0
27522	0
45163	0
51907	0
9068	0
77257	0
12730	0
104348	0
29994	0
13745	0
25437	0
54080	0
99487	0
28691	0
99592	0
48845	0
75696	0
8003	0
83353	0
36026	0
33563	0
8239	0
68143	0
21450	0
84599	0
23289	0
105207	0
81772	0
16513	0
4485	0
55296	0
81174	0
27365	0
38832	0
37653	0
16545	0
165361	0
132951	0
19650	0
45510	0
27502	0
1190	0
12962	0
80481	0
71947	0
83665	0
29791	0
9086	0
242	0
22732	0
30906	0
55203	0
1115	0
34213	0
17391	0
9433	0
50283	0
51766	0
1917	0
49582	0
24046	0
59771	0
43877	0
43820	0
16576	0
20912	0
27166	0
16129	0
72726	0
3218	0
65622	0
112056	0
65296	0
94868	0
33989	0
47301	0
8801	0
22456	0
26692	0
78535	0
59115	0
18148	6
36008	0
56534	0
82980	0
44285	0
57702	0
70147	6
133838	0
180217	0
23191	0
31895	0
115327	0
57922	0
21922	0
84118	0
89103	0
57614	0
23501	0
10056	0
128124	0
63286	0
72715	0
80892	0
40541	0
13832	0
91992	0
15896	0
21193	0
21621	0
64724	0
3121	0
43392	0
21636	0
2328	0
14208	0
106326	0
30739	0
53218	0
96837	0
117616	0
24824	0
21494	0
117609	0
60620	0
54516	0
256515	0
38340	0
30996	0
10192	0
23402	0
95256	0
56161	0
5324	174
39467	0
15490	0
55955	0
5487	0
25967	174
10209	0
64211	0
31756	0
67267	0
117884	0
19331	0
37457	0
31084	0
38315	0
88194	0
3975	0
59494	0
222949	0
8588	0
78488	0
46719	0
40197	0
64146	0
24683	0
51387	0
31671	0
67699	0
31142	0
50546	0
40834	0
49050	0
36741	0
51178	0
156704	0
26519	0
33070	0
87553	0
34160	0
34877	0
20018	0
58401	0
66421	0
93184	0
37761	0
98915	0
54208	0
21645	0
36134	0
27599	0
97296	0
96700	0
54117	0
257431	0
54867	0
72628	0
3278	0
82030	0
127231	0
23168	0
38010	0
92936	0
67081	0
3780	0
46443	0
3650	0
75757	0
50946	0
3829	0
20123	0
133280	0
54619	0
34065	0
41986	0
87936	0
76961	0
31481	0
36364	0
24073	0
49041	0
45340	0
5343	0
1871	0
29299	0
19815	0
