UniqueCount	AmbigCount
4843	0
126	0
4555	0
1602	0
1677	0
1360	0
6986	0
2807	0
2161	0
3062	0
74	0
3308	0
3916	0
2526	0
1702	0
3422	0
4843	0
1609	0
2503	0
3625	0
2049	0
3491	0
1710	0
4494	0
1707	0
1532	0
4206	0
6038	0
2100	0
4531	0
7749	0
4241	0
107	0
2312	0
3176	0
3712	0
661	0
4216	0
3687	0
1663	0
5517	0
1534	0
4396	0
1976	0
3200	0
4881	0
5658	0
653	0
685	0
3292	0
4095	0
1709	0
3099	0
4147	0
685	0
4290	0
1426	0
5314	0
8363	0
482	0
3623	0
1672	0
303	0
2270	0
1447	0
5404	0
3608	0
4012	0
971	0
2515	0
2458	0
1821	0
1104	0
3239	0
3500	0
1458	0
2465	0
3012	0
916	0
3648	0
6979	0
1670	0
3233	0
307	0
1479	0
3386	0
5341	0
2130	0
3060	0
4462	0
4623	0
823	0
22707	0
840	0
1520	0
1059	0
2911	0
3149	0
2500	0
4234	0
2883	0
3338	0
960	0
1716	0
3677	0
2199	0
8335	0
2028	0
907	0
2339	0
1199	0
4477	0
3486	0
2490	0
4508	0
1363	0
2129	0
1651	0
703	0
3532	0
1630	0
2645	0
4216	0
3789	0
3175	0
2362	0
4313	0
2955	0
3258	0
7984	0
2115	0
7633	0
9091	0
3088	0
4150	0
7942	0
370	0
2274	0
749	0
1754	0
3485	0
1289	0
4641	0
2131	0
3957	0
2746	0
4522	0
6941	0
1024	0
3283	0
30	0
9205	0
1558	0
3124	0
4737	0
4642	0
329	0
1417	0
2487	0
8538	0
4491	0
1274	0
10868	0
1723	0
3401	0
479	0
3222	0
4852	0
128	0
44	0
4914	0
3234	0
15764	0
6193	0
2503	0
3206	0
4237	0
12021	0
1002	0
4501	0
1361	0
1628	0
3288	0
2800	0
2223	0
1411	0
1892	0
3112	0
2150	0
4103	0
3085	0
1530	0
2362	0
2114	0
8230	0
523	0
176	0
2293	0
3621	0
1534	0
1448	0
794	0
2104	0
85	0
1264	0
2976	0
1744	0
2035	0
1619	0
7670	0
1778	0
8654	0
139	0
3474	0
7948	0
5779	0
342	0
2532	0
1497	0
520	0
6352	0
7077	0
550	0
4020	0
2355	0
1608	0
2299	0
1694	0
4567	0
493	0
532	0
3175	0
4322	0
1645	0
3530	0
4315	0
1902	0
4526	0
1181	0
4686	0
4218	0
164	0
3508	0
1834	0
2304	0
912	0
694	0
1202	0
1955	0
893	0
1425	0
1353	0
701	0
1556	0
1671	0
187	0
3993	0
2575	0
668	0
660	0
2506	0
2337	0
5757	0
1033	0
5132	0
2550	0
1719	0
3248	0
8304	0
6614	0
5501	0
1448	0
810	0
3415	0
2011	0
3472	0
5061	0
3268	0
2699	0
2563	0
2825	0
6870	0
3173	0
4633	0
1815	0
3563	0
1847	0
5198	0
1496	0
9270	0
645	0
9492	0
3170	0
2683	0
2798	0
465	0
4531	0
703	0
3329	0
117	0
3350	0
578	0
2557	0
1867	0
4796	0
2131	0
1984	0
2795	0
3183	0
1656	0
1038	0
822	0
4460	0
1293	0
1812	0
4952	0
666	0
4101	0
2349	0
7513	0
1214	0
4707	0
7598	0
6052	0
1524	0
1163	0
5001	0
3043	0
3356	0
257	0
5348	0
4025	0
2717	0
3555	0
2950	0
2498	0
2845	0
6549	0
729	0
3541	0
2931	0
513	0
1232	0
1499	0
1903	0
1811	0
3534	0
6550	0
2401	0
1214	0
366	0
1828	0
626	0
2219	0
1551	0
2145	0
1855	0
2891	0
1991	0
1695	0
5431	0
5364	0
2626	0
13867	0
2497	0
2899	0
1616	0
1816	0
2007	0
2418	0
2639	0
2250	0
1500	0
2827	0
746	0
1102	0
2671	0
2957	0
1837	0
7523	0
2688	0
1655	0
2657	0
1315	0
1260	0
5401	0
2019	0
5425	0
1404	0
1826	0
4506	0
2455	0
1649	0
2679	0
983	0
1180	0
1612	0
1668	0
3058	0
154	0
1875	0
2382	0
3061	0
4579	0
765	0
1126	0
3692	0
3759	0
2829	0
18143	0
1574	0
4311	0
7974	0
3537	0
2294	0
6511	0
475	0
8191	0
1015	0
3909	0
2640	0
4588	0
1200	0
5723	0
992	0
3716	0
3785	0
3835	0
4134	0
1531	0
2774	0
508	0
987	0
643	0
12717	0
3645	0
2515	0
1908	0
2380	0
4792	0
13074	0
1964	0
2809	0
2555	0
3143	0
2321	0
3768	0
3421	0
2031	0
1973	0
1471	0
7092	0
3690	0
1853	0
595	0
4477	0
696	0
5110	0
1025	0
2847	0
6217	0
695	0
6382	0
826	0
3579	0
7711	0
2492	0
3357	0
954	0
5630	0
2980	0
1322	0
6099	0
4192	0
3016	0
3086	0
2135	0
3391	0
624	0
114	0
3512	0
14056	0
1176	0
7295	0
1893	0
1179	0
2091	0
2801	0
5312	0
3217	0
3742	0
6931	0
3329	0
273	0
2742	0
4160	0
2651	0
1059	0
867	0
1698	0
1739	0
7670	0
6767	0
5445	0
6945	0
7688	0
461	0
2659	0
4120	0
6125	0
4439	0
5888	0
2122	0
1897	0
4798	0
5881	0
1135	0
10181	0
2727	0
3003	0
6589	0
7904	0
6417	0
6608	0
3642	0
4437	0
1486	0
1677	0
918	0
4599	0
1666	0
3737	0
7677	0
1237	0
1764	0
535	0
4505	0
1715	0
5829	0
3801	0
526	0
1620	0
4854	0
2605	0
2017	0
2223	0
3830	0
1663	0
1763	0
2679	0
6096	0
324	0
3128	0
2132	0
1971	0
2273	0
2510	0
9192	0
805	0
294	0
1762	0
1543	0
3257	0
715	0
5195	0
848	0
6342	0
2038	0
775	0
1888	0
3064	0
6918	0
2087	0
5057	0
2969	0
3527	0
493	0
3072	0
2072	0
2645	0
484	0
3195	0
1164	0
5443	0
1829	0
5171	0
5219	0
1056	0
162	0
3682	0
5763	0
1994	0
2419	0
1748	0
614	0
10330	0
6549	0
1096	0
2670	0
1558	0
86	0
829	0
4576	0
4645	0
5604	0
1808	0
514	0
20	0
1382	0
2080	0
2933	0
34	0
1760	0
862	0
296	0
2684	0
3006	0
168	0
530	0
1495	0
3963	0
2211	0
2954	0
1199	0
1060	0
1612	0
1100	0
4094	0
312	0
3986	0
7436	0
4075	0
6671	0
1958	0
3405	0
576	0
1579	0
401	0
4223	0
3341	0
1161	0
2097	0
2925	0
5779	0
2336	0
3149	0
4157	0
7198	0
10832	0
1440	0
2204	0
7069	0
2717	0
1191	0
4369	0
5649	0
2272	0
1314	0
661	0
6728	0
4189	0
4704	0
4596	0
2488	0
637	0
5291	0
878	0
1478	0
1219	0
4093	0
184	0
2959	0
1330	0
171	0
1018	0
6611	0
1657	0
3498	0
5552	0
6569	0
1184	0
1647	0
6550	0
4019	0
3112	0
15442	0
2612	0
1358	0
590	0
1337	0
5710	0
3278	0
327	5
2009	0
990	0
3662	0
189	0
1477	5
514	0
3597	0
1751	0
3889	0
6945	0
949	0
2387	0
1670	0
1869	0
4972	0
362	0
3144	0
13125	0
393	0
5128	0
3661	0
2298	0
4121	0
1373	0
3390	0
2684	0
4018	0
1873	0
3168	0
2479	0
3517	0
2642	0
2831	0
9085	0
1466	0
2001	0
5043	0
1865	0
1814	0
866	0
3794	0
4289	0
5349	0
2349	0
6209	0
2738	0
853	0
1615	0
1578	0
5496	0
5613	0
2492	0
16135	0
3808	0
4175	0
190	0
4988	0
8125	0
1326	0
2634	0
5638	0
2451	0
165	0
2519	0
238	0
5570	0
3230	0
209	0
1429	0
8343	0
3079	0
1850	0
2560	0
5690	0
3999	0
1371	0
2074	0
1552	0
3180	0
2330	0
299	0
315	0
1267	0
1464	0
6593	0
1320	0
644	0
2329	0
503	0
1856	0
1158	0
2884	0
4242	0
2343	0
3875	0
5471	0
1892	0
5068	0
3890	0
2061	0
1951	0
1163	0
1653	0
1464	0
792	0
3172	0
3326	0
2053	0
1377	0
3958	0
4150	0
1465	0
244	0
848	0
12291	0
6145	0
728	0
2935	0
3434	0
4671	0
2928	0
3294	0
3999	0
3844	0
4860	0
9308	0
9090	0
1690	0
1793	0
715	0
2801	0
3136	0
951	0
901	0
3033	0
2094	0
1857	0
1017	0
3437	0
4037	0
1116	0
0	0
1722	0
399	0
1767	0
5318	0
3302	0
4353	0
5266	0
4054	0
3052	0
1366	0
4521	0
3155	0
4894	0
1553	0
4483	0
2601	0
2557	0
3670	0
1437	0
3410	0
4512	0
2156	0
1254	0
235	0
2237	0
2091	0
3154	0
4614	8
2014	0
1012	0
3225	0
8914	8
926	0
4190	0
6303	0
3438	0
805	0
3619	0
1681	0
368	0
3383	0
2882	0
1247	0
2586	4
7092	0
3435	0
3863	4
784	0
3737	0
6685	0
1936	0
7035	0
1309	0
6600	0
1009	0
1136	0
473	0
1269	0
528	0
8477	0
3474	0
1766	0
2620	0
2292	0
5588	0
2180	0
1841	0
11153	0
5218	0
9330	0
2704	0
9400	0
7142	0
3578	0
2725	0
575	0
220	0
2482	0
2941	0
4154	0
6434	0
384	0
6591	0
2782	0
5298	0
3580	0
1812	0
3412	0
7128	0
515	0
2365	0
1614	0
2455	0
2619	0
1787	0
1780	0
3426	0
2707	0
3408	0
8100	0
5388	0
4175	0
2644	0
1104	0
6211	0
2778	0
613	0
1255	0
2298	0
4706	0
11351	0
7583	0
10156	0
7669	0
2722	0
2341	0
2655	0
2745	0
3474	0
8144	0
678	0
2043	0
2452	0
4040	0
2396	0
4769	0
925	0
2810	0
6112	0
5532	0
3966	0
1771	0
5111	0
3675	0
1621	0
3610	0
1570	0
5193	0
1782	0
411	0
1305	0
5780	0
12994	0
4118	0
3653	0
2542	0
3253	0
2653	0
2771	0
5250	0
3360	0
3187	0
2296	0
2924	0
404	0
1930	0
241	0
1478	0
2785	0
12188	0
1620	0
3231	0
2843	0
2635	0
2536	0
2583	0
837	0
1067	0
2503	0
6526	0
4289	0
569	0
4092	0
2997	0
600	0
2617	0
1597	0
259	0
5613	0
3171	0
4322	0
1676	0
2506	0
660	0
3594	0
347	0
3920	0
1785	0
3907	0
633	0
2264	0
5560	0
3494	0
3583	0
4502	0
1983	0
3641	0
4798	0
3784	0
5266	0
858	0
1120	0
3749	0
4291	0
2753	0
2630	0
1289	0
4486	0
439	0
2327	0
4234	0
7566	0
1356	0
1925	0
4640	0
3804	0
3854	0
1210	1
1961	1
1031	0
1558	0
3197	0
2744	0
5528	0
379	0
1616	0
2276	0
21	0
341	0
279	0
246	0
454	0
399	0
1542	0
973	0
2791	0
3011	0
2562	0
453	0
3422	0
89	0
2505	0
917	0
654	0
2107	0
632	0
6111	0
1968	0
5773	0
2778	0
1720	0
2477	0
4974	0
3196	0
3581	0
2689	0
4264	0
1057	0
1318	0
3603	0
1809	0
205	0
262	0
623	0
3372	0
943	0
2186	0
996	0
1677	0
7127	0
1256	0
2363	0
729	0
2853	0
1456	0
1529	0
634	0
1482	0
575	0
762	0
1027	0
2580	0
1791	0
5441	0
1675	0
1232	0
4753	0
1584	0
3966	0
84	0
6282	0
6324	0
8769	0
3439	0
2716	0
275	0
1117	0
358	0
3779	0
123	0
2304	0
169	0
409	0
7315	0
5710	0
624	0
806	0
2781	0
4813	0
3733	0
2247	0
2074	0
5817	0
5564	0
2845	0
18308	0
747	0
2183	0
12101	0
1274	0
1042	0
1807	0
3123	0
2550	0
327	0
3730	0
1849	0
956	0
836	0
2527	0
2048	0
2995	0
5094	0
3510	0
10183	0
9340	0
820	0
3876	0
5932	0
950	0
2958	0
5029	0
3376	0
2173	0
1426	0
53	0
3190	0
8179	0
2136	0
2840	0
2362	0
2589	0
1549	0
632	0
1225	0
1042	0
1994	0
169	0
2325	0
961	0
5711	0
179	0
1970	0
3377	0
1420	0
1708	0
1761	0
86	0
301	0
3363	0
2674	0
2297	0
221	0
3927	0
718	0
4010	0
5339	0
1152	0
5750	0
2941	0
2472	0
2273	0
1033	0
3355	0
270	0
2335	0
1087	0
2766	0
842	0
1174	0
4431	0
6397	0
3973	0
735	0
3041	0
100	0
4488	0
3144	0
1342	0
2702	0
146	0
1526	0
406	0
0	0
183	0
283	0
3683	0
542	0
49	0
847	0
306	0
5	0
593	0
1815	0
7639	0
2936	0
1255	0
561	0
2469	0
7232	0
188	0
655	0
3859	0
2730	0
1633	0
985	0
2696	0
174	0
725	0
2527	0
6100	0
1250	0
1094	0
5443	0
4101	0
1826	0
2438	0
2481	0
937	0
4492	0
743	0
1124	0
3119	0
2921	0
1530	0
2610	0
517	0
2295	0
4253	0
2780	0
2011	0
1737	0
7023	0
19390	0
2742	0
4397	0
3211	0
6214	0
2413	0
2405	0
8219	0
396	0
1851	0
3257	0
2024	0
3995	0
1807	0
3074	0
1152	0
3080	0
735	0
357	0
3987	0
51	0
3367	0
1097	0
2745	0
1906	0
3019	0
794	0
63	0
548	0
1314	0
598	0
2659	0
2112	0
4660	0
5051	0
2905	0
7052	0
3720	0
3566	0
6337	0
1895	0
1046	0
1575	0
1093	0
781	0
192	0
3220	0
3960	0
3589	0
967	0
5429	0
2466	0
3996	0
2546	0
366	0
8563	0
7464	0
1099	0
2266	0
1354	0
1772	0
3189	0
1794	0
238	0
4085	0
1893	0
1825	0
2863	0
4775	0
3989	0
1252	0
3252	0
260	0
11433	0
1980	0
1353	0
676	0
8464	0
3562	0
3518	0
165	0
1231	0
675	0
2132	0
1156	0
1805	0
3911	0
6363	0
700	0
1847	0
2425	0
724	0
4436	0
4650	0
2156	0
2318	0
2162	0
1780	0
4759	0
352	0
2537	0
3110	0
4587	0
1461	0
3201	0
4193	0
2188	0
2981	0
1496	0
2800	0
1511	0
5283	0
7599	0
909	0
8897	0
7677	0
213	0
3063	0
992	0
1128	0
3387	0
4218	0
5220	0
4108	0
5984	0
567	0
888	0
1289	0
7494	0
771	0
6010	0
2091	0
2875	0
3789	0
3267	0
2550	0
3436	0
5354	0
3185	0
3404	0
4400	0
3409	0
1279	0
2107	0
5578	0
597	0
340	0
1152	0
865	0
2757	0
2226	0
327	0
644	0
53	0
1521	0
2160	0
396	0
3619	0
2021	0
6446	0
3019	0
118	0
1310	0
2307	0
3352	0
4076	0
2056	0
952	0
3946	0
1190	0
4484	0
1298	0
1449	0
5531	0
2532	0
3760	0
1627	0
1420	0
2616	0
7273	0
4979	0
1813	0
3485	0
2022	0
7001	0
4863	0
5188	0
1191	0
881	0
1506	0
3100	0
3545	0
7093	0
1553	0
7339	0
6736	0
670	0
2656	0
11353	0
240	0
2380	0
5383	0
2616	0
2358	0
5880	0
1403	0
2825	0
420	0
872	0
2138	0
3303	0
879	0
504	0
999	0
1349	0
7292	0
2123	0
8749	0
7689	0
100	0
931	0
2435	0
753	0
2466	0
1552	0
1410	0
6973	0
2110	0
2995	0
3317	0
2343	0
1274	0
1662	0
1544	0
2445	0
957	0
4056	0
2615	0
1803	0
1664	0
6697	0
5422	0
9586	0
704	0
3593	0
1486	0
1917	0
8834	0
4665	0
971	0
1825	0
7616	0
5573	0
4494	0
1569	0
6849	0
3582	0
2333	0
924	0
1294	0
5371	0
6510	0
1150	0
1804	0
2388	0
1414	0
4236	0
4789	0
425	0
1552	0
3034	0
1068	0
45	0
1229	0
67	0
1196	0
101	0
1627	0
1742	0
158	0
688	0
3877	0
53	0
132	0
1534	0
150	0
7984	0
347	0
0	0
182	0
3827	0
5432	0
2921	0
4535	0
1069	0
5393	0
1568	0
1280	0
7289	0
3607	0
2396	0
5005	0
2267	0
11215	0
2953	0
3028	0
2346	0
2112	0
1189	0
2182	0
4825	0
5948	0
1037	0
3428	0
3858	0
3418	0
6049	0
2659	0
5135	0
5392	0
2875	0
2409	0
2507	0
3199	0
8529	0
1296	0
5241	0
3477	0
5238	0
2260	0
2670	0
3505	0
1821	0
3737	0
5296	0
6281	0
3916	0
2504	0
192	0
988	0
6751	0
3301	0
1676	0
922	0
1812	0
6610	0
493	0
2474	0
589	0
3005	0
792	0
2861	0
288	0
4707	0
1725	0
2833	0
4687	0
6816	0
12684	0
4192	0
2420	0
2514	0
1001	0
1319	0
4371	0
2230	0
2673	0
2196	0
2940	0
4578	0
1602	0
3614	0
767	0
970	0
2280	0
1187	0
9503	0
5595	0
2824	0
5551	0
618	0
3925	0
2925	0
987	0
1916	0
1953	0
209	0
4367	0
3429	0
3346	0
2991	0
953	0
1591	0
364	0
803	0
4748	0
2083	0
1291	0
2027	0
3703	0
2333	0
3947	0
3219	0
1441	0
1513	0
5165	0
1931	0
1164	0
778	0
2849	0
3515	0
511	0
1121	0
2454	0
4782	0
1955	0
3676	0
6977	0
8125	0
4989	0
2213	0
2408	0
2377	0
4976	0
5816	0
2201	0
6623	0
748	0
7371	0
1757	0
156	1091
3603	0
5502	0
2723	0
10180	0
10664	1091
935	0
2502	0
3038	0
8319	0
9725	340
363	309
1197	0
255	340
1452	0
3009	0
1040	309
858	0
522	0
1640	0
