UniqueCount	AmbigCount
11475	0
395	0
11873	0
4323	0
6026	0
3995	0
21532	0
6082	0
5672	0
7791	0
284	0
9172	0
8546	0
6943	0
4769	0
8512	0
11880	0
3429	0
6763	0
8790	0
5578	0
11466	0
3709	0
6609	0
5308	0
4665	0
9209	0
15449	0
8383	0
9134	0
20058	0
10659	0
171	0
6601	0
5638	0
10486	0
1575	0
9722	0
10529	0
4341	0
13165	0
2944	0
10573	0
6199	0
8714	0
12726	0
13022	0
2219	0
2030	0
6882	0
10924	0
5078	0
9345	0
10479	0
2133	0
12760	0
3270	0
16446	0
25594	0
595	0
7889	0
4215	0
705	0
7161	0
4409	0
13968	0
11631	0
6944	0
1693	0
6442	0
6760	0
5140	0
3143	0
8386	0
9195	0
3636	0
6079	0
7482	0
2577	0
10006	0
19689	0
5587	0
9498	0
463	0
4933	0
10551	0
14058	0
7750	0
7372	0
13158	0
15583	0
2114	0
68217	0
1915	0
3907	0
2472	0
5409	0
6688	0
8150	0
9641	0
7330	0
8449	0
3545	0
2175	0
9852	0
5528	0
21442	0
4667	0
1896	0
6435	0
4630	0
12616	0
9845	0
4958	0
11331	0
4010	0
4756	0
4894	0
2954	0
10068	0
5214	0
5684	0
10339	0
7852	0
8986	0
5872	0
13300	0
8236	0
9736	0
19294	0
5071	0
19595	0
23055	0
10333	0
11037	0
23316	0
499	0
4422	0
2253	0
4149	0
7443	0
3014	0
9678	0
5363	0
10083	0
9567	0
11004	0
16804	0
1836	0
7893	0
0	0
21416	0
3428	0
8285	0
11278	0
15477	0
244	0
3238	0
5858	0
23105	0
11663	0
2123	0
32201	0
4448	0
10184	0
1354	0
7356	0
12631	0
216	0
16	0
18005	0
6981	0
41799	0
16039	0
7577	0
6875	0
10120	0
29000	0
2344	0
11041	0
2228	0
7380	0
8265	0
7508	0
5454	0
3147	0
3049	0
9652	0
4511	0
14341	0
6672	0
4576	0
7163	0
5760	0
21952	0
994	0
435	0
5006	0
8361	0
4273	0
4673	0
1781	0
5345	0
220	0
2561	0
11534	0
4910	0
6188	0
4630	0
21121	0
4565	0
25059	0
315	0
10532	0
19683	0
14223	0
1750	0
6361	0
2609	0
552	0
19521	0
17907	0
1164	0
9877	0
5715	0
4818	0
5540	0
3378	0
16201	0
705	0
1258	0
9356	0
13076	0
3220	0
10713	0
12622	0
6588	0
9703	0
3797	0
10477	0
11858	0
736	0
5841	0
5266	0
6920	0
2124	0
2261	0
4505	0
4302	0
868	0
716	0
3707	0
656	0
2466	0
2086	0
160	0
8460	0
4091	0
1302	0
1322	0
1999	0
3628	0
9688	0
2504	0
12378	0
4239	0
5065	0
9566	0
22773	0
17378	0
14961	0
2307	0
1453	0
12124	0
5086	0
7912	0
15383	0
7756	0
6941	0
6759	0
9029	0
20982	0
8314	0
11830	0
4622	0
5630	0
5298	0
14708	0
3772	0
27673	0
850	0
26051	0
10411	0
9241	0
7982	0
830	0
13056	0
2201	0
10387	0
67	0
8068	0
1747	0
6129	0
4825	0
11392	0
6416	0
3986	0
6838	0
7573	0
4618	0
2029	0
3079	0
9966	0
2629	0
5371	0
10731	0
1717	0
9910	0
7487	0
20316	0
3748	0
13374	0
20390	0
16155	0
5169	0
3964	0
13079	0
7757	0
11364	0
1197	0
15990	0
9795	0
4872	0
10865	0
10342	0
8626	0
6277	0
17671	0
1456	0
9126	0
4149	0
1826	0
2745	0
4596	0
5040	0
4343	0
9105	0
17297	0
4853	0
3203	0
329	0
4402	0
1877	0
6880	0
4289	0
4826	0
3112	0
7658	0
5135	0
3901	0
12483	0
14474	0
6470	0
36177	0
7837	0
8766	0
5152	0
4970	0
4138	0
7885	0
7623	0
8501	0
4418	0
7356	0
2204	0
2485	0
8494	0
9285	0
3378	0
19513	0
9584	0
5222	0
5133	0
3261	0
3380	0
16199	0
4362	0
13510	0
3987	0
4350	0
13902	0
6901	0
2424	0
7857	0
2994	0
3903	0
6152	0
6753	0
9034	0
636	0
2876	0
5541	0
5625	0
13678	0
1669	0
2539	0
8609	0
7391	0
6863	0
46924	0
4895	0
11593	0
19882	0
6340	0
3148	0
10909	0
898	0
24926	0
703	0
8921	0
7283	0
9948	0
2527	0
15876	0
2702	0
9063	0
12772	0
9102	0
11791	0
4153	0
8236	0
272	0
2201	0
1781	0
33638	0
9303	0
9592	0
5406	0
3598	0
11792	0
33623	0
5728	0
5423	0
8374	0
4349	0
6347	0
10427	0
10251	0
5730	0
6177	0
4670	0
17585	0
13106	0
4937	0
1596	0
11393	0
1766	0
11925	0
2523	0
8409	0
17294	0
1232	0
14310	0
2067	0
7918	0
22228	0
6513	0
7569	0
5257	0
8235	0
7118	0
2840	0
16382	0
9646	0
9726	0
9104	0
4364	0
11193	0
1565	0
91	0
9461	0
40896	0
3713	0
20139	0
5014	0
3159	0
5019	0
7982	0
16501	0
8771	0
10534	0
21762	0
10053	0
2378	0
7243	0
11657	0
6827	0
3444	0
1915	0
2455	0
5339	0
20891	0
17379	0
15930	0
13545	0
22021	0
1814	0
5915	0
8764	0
15231	0
9416	0
11778	0
5984	0
4915	0
11172	0
17457	0
2731	0
26620	0
9585	0
8879	0
18846	0
22235	0
16742	0
15521	0
9011	0
13125	0
4781	0
1546	0
1733	0
11989	0
3868	0
9754	0
22901	0
2216	0
5060	0
1268	0
9860	0
3763	0
18200	0
11082	0
1059	0
5457	0
10663	0
7241	0
5534	0
6150	0
9912	0
4443	0
4466	0
7495	0
18297	0
798	0
6446	0
7397	0
6435	0
5282	0
5838	0
22176	0
2925	0
560	0
3406	0
1355	0
7965	0
2300	0
16359	0
1818	0
17848	0
3461	0
2321	0
5935	0
9315	0
15978	0
6364	0
13479	0
8427	0
4486	0
1406	0
1997	0
3772	0
5271	0
747	0
10086	0
3533	0
13301	0
1802	0
11485	0
15545	0
2044	0
628	0
7587	0
11478	0
4400	0
4054	0
5269	0
1340	0
27919	0
19136	0
2043	0
8970	0
3597	0
90	0
1988	0
11125	0
12962	0
12398	0
3517	0
851	0
10	0
5061	0
5292	0
11767	0
3	0
5148	0
2775	0
969	0
6429	0
9125	0
319	0
568	0
3585	0
8292	0
6927	0
8352	0
3432	0
3300	0
4883	0
3988	0
11413	0
1168	0
9780	0
19098	0
10102	0
18875	0
4876	0
7002	0
1350	0
4609	0
1018	0
10596	0
9396	0
4518	0
5701	0
8237	0
14868	0
7101	0
9952	0
9067	0
18507	0
32490	0
5216	0
5875	0
18263	0
5032	0
3102	0
13224	0
11994	0
3303	0
4117	0
1452	0
17524	0
10598	0
14506	0
14669	0
7444	0
1618	0
13304	0
2416	0
2913	0
3334	0
12417	0
456	0
9237	0
3002	0
343	0
2367	0
16386	0
5316	0
8164	0
11510	0
18741	0
3694	0
4699	0
17449	0
8546	0
6338	0
39383	0
5908	0
2774	0
1358	0
5052	0
16788	0
9357	0
604	18
4804	0
2384	0
8674	0
290	0
3510	18
1319	0
11116	0
5366	0
8758	0
17128	0
2266	0
4882	0
